symbol,company_name,market_cap,pe,forward_pe,eps,sector,industry,revenue_growth,earnings_growth
HPIL.NS,Hindprakash Industries Limited,1424015360.0,51.72199,,2.41,,,,
DTIL.NS,Dhunseri Tea & Industries Limited,1413564160.0,,,-2.38,,,,
WIPL.NS,The Western India Plywoods Limited,1410001792.0,193.17442,,0.86,,,,
SECMARK.NS,SecMark Consultancy Limited,1402002048.0,52.855373,,2.42,,,,
BALPHARMA.NS,Bal Pharma Limited,1384638208.0,22.017721,,3.95,,,,
PRAENG.NS,Prajay Engineers Syndicate Limited,1384029440.0,,,-2.69,,,,
SHAHALLOYS.NS,Shah Alloys Limited,1364644480.0,1.2666299,,54.42,,,,
AIROLAM.NS,Airo Lam Limited,1362481664.0,50.455555,,1.8,,,,
SIGIND.NS,Signet Industries Limited,1360872448.0,8.625,,5.36,,,,
SADBHAV.NS,Sadbhav Engineering Limited,1360556416.0,5.1830063,1.7239131,1.53,,,,
RUCHINFRA.NS,Ruchi Infrastructure Limited,1357143424.0,17.96875,,0.32,,,,
SALONA.NS,Salona Cotspin Limited,1340333312.0,85.469795,,2.98,,,,
INDIANCARD.NS,The Indian Card Clothing Company Limited,1320235648.0,35.441788,,6.27,,,,
SAMPANN.NS,Sampann Utpadan India Limited,1315429504.0,19.38849,,1.39,,,,
BSL.NS,BSL Limited,1302370944.0,54.543106,121.67308,2.32,,,,
PAR.NS,Par Drugs and Chemicals Limited,1291125504.0,9.852583,,10.65,,,,
SURANASOL.NS,Surana Solar Limited,1285768448.0,653.25,,0.04,,,,
HECPROJECT.NS,HEC Infra Projects Limited,1284213504.0,10.179553,,11.64,,,,
MAGNUM.NS,Magnum Ventures Limited,1284080512.0,,,-1.69,,,,
CORALFINAC.NS,Coral India Finance and Housing Limited,1279192576.0,8.648501,,3.67,,,,
CROWN.NS,Crown Lifters Limited,1267452288.0,16.295816,,6.93,,,,
TEXMOPIPES.NS,Texmo Pipes and Products Limited,1257136768.0,9.046218,,4.76,,,,
ALPHAGEO.NS,Alphageo (India) Limited,1256977920.0,,,-21.82,,,,
MAHAPEXLTD.NS,Maha Rashtra Apex Corporation Limited,1252487680.0,,,-4.87,,,,
AVROIND.NS,Avro India Limited,1230351744.0,305.6667,,0.03,,,,
WEIZMANIND.NS,Weizmann Limited,1227113088.0,20.732985,,3.82,,,,
USK.NS,Udayshivakumar Infra Limited,1221178624.0,66.84848,,0.33,,,,
ISFT.NS,IntraSoft Technologies Limited,1214404352.0,9.146191,5.7847705,8.14,,,,
SOMICONVEY.NS,Somi Conveyor Beltings Limited,1211194624.0,23.32787,,4.27,,,,
TARMAT.NS,Tarmat Limited,1210603520.0,19.243027,,2.51,,,,
LAMBODHARA.NS,Lambodhara Textiles Limited,1203697792.0,10.942452,,10.6,,,,
XELPMOC.NS,Xelpmoc Design and Tech Limited,1202014848.0,,,-5.15,,,,
BCPL.NS,BCPL Railway Infrastructure Limited,1177009536.0,18.28052,,3.85,,,,
SAMBHAAV.NS,Sambhaav Media Limited,1167687296.0,611.0,,0.01,,,,
GANGESSECU.NS,Ganges Securities Limited,1167430272.0,43.22222,,2.7,,,,
KREBSBIO.NS,Krebs Biochemicals & Industries Limited,1157587840.0,,,-7.85,,,,
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,1150130304.0,,,-1.26,,,,
AAATECH.NS,AAA Technologies Limited,1146715904.0,55.52795,,1.61,,,,
STEELCITY.NS,Steel City Securities Limited,1140434560.0,7.888192,,9.57,,,,
GSLSU.NS,Global Surfaces Limited,1136256512.0,,,-7.18,,,,
OBCL.NS,OBCL Limited,1126875136.0,,,-3.71,,,,
GTL.NS,GTL Limited,1121526144.0,0.19254659,,37.03,,,,
CUBEXTUB.NS,Cubex Tubings Limited,1117309568.0,14.976967,,5.21,,,,
LOVABLE.NS,Lovable Lingerie Limited,1112664064.0,13.948052,4.257078,5.39,,,,
GVPTECH.NS,GVP Infotech Limited,1104687872.0,,,-5.37,,,,
JETFREIGHT.NS,Jet Freight Logistics Limited,1098841600.0,16.108843,,1.47,,,,
NORBTEAEXP.NS,Norben Tea & Exports Limited,1094304640.0,,,-0.2,,,,
BTML.NS,Bodhi Tree Multimedia Limited,1093820672.0,13.681818,,0.44,,,,
BEARDSELL.NS,Beardsell Limited,1086094976.0,9.4965515,,2.9,,,,
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,1070585152.0,34.29518,,1.66,,,,
ZENITHEXPO.NS,Zenith Exports Limited,1068457472.0,46.698116,,4.24,,,,
RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited,1061333440.0,94.20588,,0.34,,,,
LANDSMILL.NS,Landsmill Green Limited,1058021248.0,75.0,,0.01,,,,
GROBTEA.NS,The Grob Tea Company Limited,1051443712.0,18.282133,,49.48,,,,
SIL.NS,Standard Industries Limited,1041485568.0,,,-3.03,,,,
COMPUSOFT.NS,Compucom Software Limited,1034166144.0,36.305553,,0.36,,,,
ARTNIRMAN.NS,Art Nirman Limited,998240000.0,78.43137,,0.51,,,,
BAGFILMS.NS,B.A.G. Films and Media Limited,995885760.0,25.38889,,0.18,,,,
RELCHEMQ.NS,Reliance Chemotex Industries Limited,985113856.0,18.736012,,6.97,,,,
DUCON.NS,Ducon Infratechnologies Limited,984524544.0,8.911764,,0.34,,,,
REGENCERAM.NS,Regency Ceramics Limited,981511616.0,,,-9.02,,,,
GLOBE.NS,Globe Enterprises (India) Limited,968400448.0,13.437501,,0.16,,,,
LOYALTEX.NS,Loyal Textile Mills Limited,963289216.0,,,-101.9,,,,
OSWALSEEDS.NS,ShreeOswal Seeds and Chemicals Limited,960435008.0,13.291139,,0.79,,,,
SPLIL.NS,SPL Industries Limited,959288064.0,13.44856,,2.43,,,,
MOKSH.NS,Moksh Ornaments Limited,954738176.0,9.12,,1.25,,,,
GOYALALUM.NS,Goyal Aluminiums Limited,953454976.0,30.363636,,0.22,,,,
SELMC.NS,SEL Manufacturing Company Limited,951912320.0,,,-50.66,,,,
INVENTURE.NS,Inventure Growth & Securities Limited,945000000.0,22.5,,0.04,,,,
RAJMET.NS,Rajnandini Metal Limited,931737600.0,,,-0.08,,,,
BVCL.NS,Barak Valley Cements Limited,921191168.0,319.76923,,0.13,,,,
SMLT.NS,Sarthak Metals Limited,915296704.0,19.839764,,3.37,,,,
FIBERWEB.NS,Fiberweb (India) Limited,910105984.0,9.083333,,3.48,,,,
AAKASH.NS,Aakash Exploration Services Limited,906187456.0,25.571428,,0.35,,,,
PALASHSECU.NS,Palash Securities Limited,905180672.0,5.6344957,,16.06,,,,
DIGJAMLMTD.NS,Digjam Limited,895000000.0,38.577587,,1.16,,,,
KOHINOOR.NS,Kohinoor Foods Limited,880819520.0,1.0924138,,21.75,,,,
CINEVISTA.NS,Cinevista Limited,870162560.0,14.292453,,1.06,,,,
TOTAL.NS,Total Transport Systems Limited,861502912.0,11.060041,,4.83,,,,
LPDC.NS,Landmark Property Development Company Limited,859857664.0,58.272728,,0.11,,,,
NIBL.NS,NRB Industrial Bearings Limited,846376640.0,,,-12.16,,,,
AMDIND.NS,AMD Industries Limited,840270208.0,,,-2.26,,,,
BLBLIMITED.NS,BLB Limited,840028928.0,2.5222223,,6.3,,,,
HISARMETAL.NS,Hisar Metal Industries Limited,833814016.0,24.088924,,6.41,,,,
ENERGYDEV.NS,Energy Development Company Limited,810349952.0,,,-0.05,,,,
ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited,783965312.0,17.774195,,0.31,,,,
BANARBEADS.NS,Banaras Beads Limited,783389760.0,43.977776,,2.7,,,,
CURAA.NS,CURA TECHNOLOGIES LIMITED,772200000.0,,,-1.53,,,,
ATAM.NS,Atam Valves Limited,767333248.0,31.72512,,2.11,,,,
TOUCHWOOD.NS,Touchwood Entertainment Limited,757070720.0,18.666666,,3.66,,,,
NAGREEKEXP.NS,Nagreeka Exports Limited,745607104.0,24.34694,,0.98,,,,
ORIENTLTD.NS,Orient Press Limited,718000000.0,,11.946755,-1.17,,,,
DIGIDRIVE.NS,Digidrive Distributors Limited,717831808.0,13.328571,,1.4,,,,
PRAKASHSTL.NS,Prakash Steelage Limited,715751616.0,81.8,,0.05,,,,
AJOONI.NS,Ajooni Biotech Limited,713088512.0,16.56,,0.25,,,,
PIONEEREMB.NS,Pioneer Embroideries Limited,696428992.0,107.61905,,0.21,,,,
BONLON.NS,Bonlon Industries Limited,681056192.0,23.094444,,1.8,,,,
PARASPETRO.NS,Paras Petrofils Limited,678468608.0,,,-0.01,,,,
ROML.NS,Raj Oil Mills Limited,665797312.0,14.282958,,3.11,,,,
JHS.NS,JHS Svendgaard Laboratories Limited,645928640.0,,4.8940396,-0.22,,,,
RKEC.NS,RKEC Projects Limited,641508608.0,3.202395,,8.35,,,,
DELTAMAGNT.NS,Delta Manufacturing Limited,631969216.0,,,-0.98,,,,
ATLASCYCLE.NS,Atlas Cycles (Haryana) Limited,629051200.0,,,-12.36,,,,
HGM.NS,Handson Global Management (HGM) Limited,627481472.0,,,-2.42,,,,
TFL.NS,Transwarranty Finance Limited,621159488.0,,,-0.81,,,,
GATECH.NS,GACM Technologies Limited,620355904.0,6.8571424,,0.07,,,,
RAJTV.NS,Raj Television Network Limited,618807040.0,79.46667,,0.15,,,,
ANMOL.NS,Anmol India Limited,607843136.0,5.366834,,1.99,,,,
SECURKLOUD.NS,SecureKloud Technologies Limited,606736576.0,,,-40.61,,,,
SUNDARAM.NS,Sundaram Multi Pap Limited,606563520.0,18.285713,,0.07,,,,
AGROPHOS.NS,Agro Phos (India) Limited,598086400.0,8.477012,,3.48,,,,
TRU.NS,TruCap Finance Limited,594309376.0,,,-9.48,,,,
ORCHASP.NS,Orchasp Limited,592387392.0,57.000004,,0.03,,,,
CTE.NS,Cambridge Technology Enterprises Limited,585030976.0,126.625,,0.24,,,,
LCCINFOTEC.NS,LCC Infotech Limited,579797568.0,,,-0.04,,,,
KSR.NS,KSR Footwear Limited,574140672.0,,,-6.93,,,,
BALKRISHNA.NS,Balkrishna Paper Mills Limited,569963520.0,,,-2.14,,,,
GATECHDVR.NS,GACM Technologies Limited,568659584.0,6.285714,,0.07,,,,
SUVIDHAA.NS,Suvidhaa Infoserve Limited,548968448.0,,,-0.48,,,,
BIOFILCHEM.NS,Biofil Chemicals and Pharmaceuticals Limited,541917504.0,19.473682,,1.71,,,,
MALUPAPER.NS,Malu Paper Mills Limited,522312928.0,,,-11.43,,,,
ICDSLTD.NS,ICDS Limited,518332416.0,47.36905,,0.84,,,,
ADROITINFO.NS,Adroit Infotech Limited,506252960.0,17.0,,0.52,,,,
AHLADA.NS,Ahlada Engineers Limited,493323776.0,21.093924,,1.81,,,,
VINNY.NS,Vinny Overseas Limited,493161408.0,53.0,,0.02,,,,
ARCHIES.NS,Archies Limited,488120992.0,,,-1.27,,,,
DANGEE.NS,Dangee Dums Limited,481941792.0,,,-0.09,,,,
JAIPURKURT.NS,Nandani Creation Limited,481771424.0,27.633663,,1.01,,,,
COUNCODOS.NS,Country Condo's Limited,474895456.0,76.5,,0.08,,,,
GAYAHWS.NS,Gayatri Highways Limited,464924704.0,,,-0.05,,,,
AKI.NS,AKI India Limited,461330592.0,23.526316,,0.19,,,,
TPHQ.NS,Teamo Productions HQ Limited,460412224.0,,,0.0,,,,
CELEBRITY.NS,Celebrity Fashions Limited,458293248.0,,,-2.63,,,,
AKASH.NS,Akash Infra-Projects Limited,455962944.0,69.333336,,0.39,,,,
RKDL.NS,Ravi Kumar Distilleries Limited,453600000.0,315.0,,0.06,,,,
CAPTRUST.NS,Capital Trust Limited,451560256.0,,,-18.4,,,,
KARMAENG.NS,Karma Energy Limited,447987232.0,42.54945,,0.91,,,,
MANGALAM.NS,Mangalam Drugs & Organics Limited,436701376.0,,,-28.05,,,,
AMBICAAGAR.NS,Ambica Agarbathies Aroma & Industries Limited,427545472.0,12.383084,,2.01,,,,
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,416189984.0,,,-2.39,,,,
TNTELE.NS,Tamilnadu Telecommunications Limited,415697120.0,,,-3.26,,,,
MITTAL.NS,Mittal Life Style Limited,412827712.0,18.6,,0.05,,,,
SAGARDEEP.NS,Sagardeep Alloys Limited,409718752.0,18.476925,,1.3,,,,
ORIENTALTL.NS,Oriental Trimex Limited,399879520.0,14.31579,,0.38,,,,
BANG.NS,Bang Overseas Limited,394053600.0,6.6195903,,4.39,,,,
ADL.NS,Archidply Decor Limited,388746880.0,,,0.0,,,,
AROGRANITE.NS,Aro Granite Industries Limited,382500000.0,,,-7.79,,,,
ABMINTLLTD.NS,ABM International Limited,377825280.0,,,-4.58,,,,
ASHOKAMET.NS,Ashoka Metcast Limited,359192512.0,2.3752065,,6.05,,,,
LASA.NS,Lasa Supergenerics Limited,356219808.0,,,-6.8,,,,
21STCENMGM.NS,Twentyfirst Century Management Services Limited,354060000.0,,,-22.9,,,,
NKIND.NS,N.K Industries Limited,352660928.0,,,-6.03,,,,
TARAPUR.NS,Tarapur Transformers Limited,348075232.0,,,-0.95,,,,
DNAMEDIA.NS,Diligent Media Corporation Limited,330759520.0,,,-0.75,,,,
AKSHAR.NS,Akshar Spintex Limited,330736736.0,,,-0.09,,,,
LEXUS.NS,Lexus Granito (India) Limited,325474496.0,19.190477,,0.84,,,,
MOHITIND.NS,Mohit Industries Limited,322084832.0,,,-0.56,,,,
AKG.NS,AKG Exim Limited,314905856.0,90.09091,,0.11,,,,
MADHAV.NS,Madhav Marbles and Granites Limited,313413408.0,79.61363,,0.44,,,,
KANANIIND.NS,Kanani Industries Limited,296801984.0,11.538462,,0.13,,,,
WILLAMAGOR.NS,Williamson Magor & Co. Limited,288371392.0,,,-1.15,,,,
SGL.NS,STL Global Limited,285761376.0,,,-0.08,,,,
PNC.NS,Pritish Nandy Communications Ltd,282251168.0,,,-8.67,,,,
KEEPLEARN.NS,DSJ Keep Learning Limited,280281728.0,,,-0.06,,,,
LIBAS.NS,Libas Consumer Products Limited,280042880.0,3.0811594,,3.45,,,,
INFOMEDIA.NS,Infomedia Press Limited,277573792.0,,,-0.4,,,,
KHANDSE.NS,Khandwala Securities Limited,265416208.0,,,-0.83,,,,
NEXTMEDIA.NS,Next Mediaworks Limited,258206624.0,,,-0.79,,,,
TREEHOUSE.NS,Tree House Education & Accessories Limited,257249200.0,,,-1.65,,,,
TGBHOTELS.NS,TGB Banquets and Hotels Limited,253913088.0,17.693878,,0.49,,,,
LAXMICOT.NS,Laxmi Cotspin Limited,251213360.0,3.2700891,,4.48,,,,
VCL.NS,Vaxtex Cotfab Limited,214990096.0,3.8999996,,0.3,,,,
ACEINTEG.NS,Ace Integrated Solutions Limited,207162000.0,,,-0.84,,,,
MFML.NS,Mahalaxmi Fabric Mills Limited,201466608.0,,,-0.02,,,,
TECILCHEM.NS,Tecil Chemicals and Hydro Power Ltd.,196843936.0,,,-0.22,,,,
TVVISION.NS,TV Vision Limited,191010384.0,,,-8.9,,,,
HAVISHA.NS,Sri Havisha Hospitality and Infrastructure Limited,185778336.0,,,-0.17,,,,
RADAAN.NS,Radaan Mediaworks India Limited,161943008.0,,,-0.89,,,,
SILLYMONKS.NS,Silly Monks Entertainment Limited,159602624.0,,,-1.85,,,,
HEADSUP.NS,Heads UP Ventures Limited,149720080.0,,,-0.01,,,,
VIVIDHA.NS,Visagar Polytex Limited,149277280.0,,,-0.05,,,,
UMESLTD.NS,Usha Martin Education & Solutions Limited,144346928.0,36.0,,0.15,,,,
RETAIL.NS,JHS Svendgaard Retail Ventures Limited,140544784.0,,,-0.37,,,,
AURUS.NS,Aurus Gem Corporation Limited,139754160.0,8.033898,,0.59,,,,
BOHRAIND.NS,Bohra Industries Limited,137672928.0,,,-1.4,,,,
TIJARIA.NS,Tijaria Polypipes Limited,125055408.0,,,-0.45,,,,
ARENTERP.NS,Rajdarshan Industries Limited,120428248.0,,,-0.57,,,,
CREATIVEYE.NS,Creative Eye Limited,118343680.0,,,-2.58,,,,
ANTGRAPHIC.NS,Antarctica Limited,117807296.0,,,-0.03,,,,
NIRAJISPAT.NS,Niraj Ispat Industries Limited,114600000.0,7.4696913,,25.57,,,,
SABEVENTS.NS,SAB Events & Governance Now Media Limited,82716480.0,,,-0.4,,,,
SHANTI.NS,Shanti Overseas (India) Limited,78408360.0,,,-2.51,,,,
3BBLACKBIO.NS,3B Blackbio Dx Limited,,,,,,,,
3PLAND.NS,3P Land Holdings Ltd,,,,,,,,
AARNAV.NS,Aarnav Fashions Limited,,,,,,,,
ABMKNO.NS,ABM Knowledgeware Limited,,,,,,,,
ACSTECH.NS,ACS Technologies Limited,,,,,,,,
AKCAPIT.NS,A. K. Capital Services Limited,,,,,,,,
AMIRCHAND.NS,AMIR CHAND JAG KUM (E) L,,30.49588,,6.07,,,,
ARTEMISMED.NS,Artemis Medicare Services Limited,,117.620094,21.663546,2.29,,,,
ASHIKA.NS,Ashika Global Securities Limited,,,,,,,,
ASTAR.NS,Asian Star Company Limited,,,,,,,,
BAJAJST.NS,Bajaj Steel Industries Limited,,,,,,,,
BEEKAY.NS,Beekay Steel Industries Limited,,,,,,,,
BENGALASM.NS,Bengal & Assam Company Limited,,,,,,,,
BHARATCOAL.NS,BHARAT COKING COAL LTD,,130.42857,,0.28,,,,
BI.NS,Bilcare Limited,,,,,,,,
BIRLAPREC.NS,Birla Precision Technologies Limited,,,,,,,,
BLIL.NS,Balmer Lawrie Investments Limited,,,,,,,,
BNALTD.NS,B & A Limited,,,,,,,,
CMPDI.NS,CENTRAL MINE P N D INST L,,29.675203,,8.59,,,,
CMRGREEN.NS,CMR GREEN TECHNOLOGIES L,,33.325653,,6.51,,,,
COCKERILL.NS,John Cockerill India Limited,,212.75232,,42.11,,,,
COMFINTE.NS,Comfort Intech Limited,,,,,,,,
CORONA.NS,CORONA REMEDIES LIMITED,,68.03695,39.130928,30.31,,,,
DECNGOLD.NS,Deccan Gold Mines Limited,,,,,,,,
DISAQ.NS,DISA India Limited,,,,,,,,
DRAGARWQ.NS,Dr. Agarwal's Eye Hospital Limited,,,,,,,,
ELCIDIN.NS,Elcid Investments Limited,,,,,,,,
ELITECON.NS,Elitecon International Limited,,,,,,,,
FEDDERSHOL.NS,Fedders Holding Limited,,,,,,,,
FERMENTA.NS,Fermenta Biotech Limited,,,,,,,,
FRONTSP.NS,Frontier Springs Limited,,,,,,,,
GNRL.NS,Gujarat Natural Resources Limited,,,,,,,,
GRANDOAK.NS,Grand Oak Canyons Distillery Limited,,,,,,,,
GRAVISSHO.NS,Graviss Hospitality Limited,,,,,,,,
GUJRAFFIA.NS,Gujarat Raffia Industries Limited,,18.560387,,2.07,,,,
HBESD.NS,HB Estate Developers Limited,,,,,,,,
INDPRUD.NS,Industrial And Prudential Investment Company Limited,,,,,,,,
INVPRECQ.NS,Investment & Precision Castings Limited,,,,,,,,
IWP.NS,The Indian Wood Products Company Limited,,,,,,,,
KAMAHOLD.NS,KAMA Holdings Limited,,,,,,,,
KIRANVYPAR.NS,Kiran Vyapar Limited,,,,,,,,
KLBRENG-B.NS,Kilburn Engineering Limited,,,15.714539,,,,,
KOTIC.NS,Kothari Industrial Corporation Limited,,,,,,,,
KPL.NS,Kwality Pharmaceuticals Limited,,,,,,,,
KUSUMGAR.NS,KUSUMGAR LIMITED,,61.70418,31.983334,9.33,,,,
LAHOTIOV.NS,Lahoti Overseas Limited,,,,,,,,
MADHAVIPL.NS,Madhav Infra Projects Limited,,,,,,,,
MCCHRLS-B.NS,Mac Charles (India) Limited,,,,,,,,
MENNPIS.NS,Menon Pistons Limited,,,,,,,,
MERCANTILE.NS,Mercantile Ventures Limited,,,,,,,,
NATIONSTD.NS,National Standard (India) Limited,,,,,,,,
NEAGI.NS,Neelamalai Agro Industries Limited,,,,,,,,
NILE.NS,Nile Limited,,,,,,,,
OMPOWER.NS,OM POWER TRANSMISSION LTD,,26.395964,,6.44,,,,
PIONRINV.NS,Pioneer Investcorp Limited,,,,,,,,
PML.NS,Paul Merchants Limited,,,,,,,,
PRAVEG.NS,Praveg Limited,,,,,,,,
PREMCO.NS,Premco Global Limited,,,,,,,,
QUINT.NS,Quint Digital Limited,,,,,,,,
RAJPALAYAM.NS,Rajapalayam Mills Limited,,6.761391,,124.22,,,,
RAMBHAJO.NS,ADVIT JEWELS LIMITED,,38.578377,,5.55,,,,
RIR.NS,Rir Power Electronics Limited,,156.19801,,1.01,,,,
RRIL.NS,RRIL Limited,,,,,,,,
RSDFIN.NS,RSD Finance Limited,,,,,,,,
SAPPL.NS,Shree Ajit Pulp and Paper Limited,,,,,,,,
SCANSTL.NS,Scan Steels Limited,,,,,,,,
SEIL.NS,Shanti Educational Initiatives Limited,,,,,,,,
SHBAJRG.NS,Shri Bajrang Alliance Limited,,,,,,,,
SHINDL.NS,Sharat Industries Limited,,,,,,,,
SHRIKRISH.NS,Shri Krishna Devcon Limited,,,,,,,,
SIKA.NS,Sika Interplant Systems Limited,,,,,,,,
SINGERIND.NS,Singer India Limited,,,,,,,,
SONAL.NS,Sonal Mercantile Limited,,,,,,,,
SURYALA.NS,Suryalata Spinning Mills Limited,,,,,,,,
TAALTECH.NS,TAAL Tech Limited,,,,,,,,
TCC.NS,TCC Concept Limited,,,,,,,,
TECHNVISN.NS,TechNVision Ventures Limited,,,,,,,,
TENNIND.NS,TENNECO CLEAN AIR INDIA L,,37.03407,27.143686,14.97,,,,
THAKDEV.NS,Thakkers Developers Limited,,,,,,,,
TURTLEMINT.NS,TURTLEMINT FINTECH SOLS L,,,,-8.76,,,,
VOEPL.NS,Virtuoso Optoelectronics Limited,,102.024055,,4.99,,,,
WELSPLSOL.NS,Welspun Specialty Solutions Limited,,,,,,,,
WPIL.NS,WPIL Limited,,,14.306502,,,,,
ZSARACOM.NS,Saraswati Commercial (India) Limited,,,,,,,,
